Site,Date,Month,Time,Hour,TempOut,HiTemp,LowTemp,OutHum,DewPt,WindSpeed,WindDir,WindRun,HiSpeed,HiDir,WindChill,HeatIndex,THWIndex,THSWIndex,Bar,Rain,RainRate,SolarRad,SolarEnergy,HiSolarRad,HeatD-D,CoolD-D,InTemp,InHum,InDew,InHeat,InEMC,InAirDensity,ET,WindSamp,WindTx,ISSRecept,ArcInt
SiteC,2023-01-05 06:00:00,1,06:00:00,6,-1.8802251325505859,30.63768773812921,-0.8254745820280363,81.54365656930577,16.30526408457495,13.80750242723895,268.31657552226596,251.09072996502175,14.929254918754113,189.65537605871162,16.90501363478862,7.355930590007841,25.219841905683204,24.615044341040875,1020.5902014370345,3.4605367718474267,45.923602365824095,205.60163736068745,7.659005284831722,859.2943115847204,8.078796615567343,9.72564341508516,13.277480176520182,63.73369119406795,20.672551570567816,0.7084917827614906,30.122570599367187,1.5717152336299263,9.447688953419785,34,14,77.90860962474785,7.265390038621499
SiteA,2023-01-05 07:00:00,1,07:00:00,7,23.724500790632195,-2.6870905369358056,30.627215527706973,24.732125551342282,29.86778550104645,13.077831480810108,185.1294081317071,21.868849718961858,15.205894326982461,250.33033643492172,6.267410504471176,34.11774488844192,30.556868111922988,44.430576001824775,986.2156933199906,3.4873928811578914,49.03015775684749,191.09446777695888,5.8296931119404904,1081.3372243192302,5.3998118777768145,6.460809726388942,16.984640233070955,71.89057258472607,18.936497972371384,27.051654284859584,9.858032539712369,1.2580000919534773,4.7016376572114025,8,24,24.24129017702924,0.6223350796177329
SiteC,2023-01-05 08:00:00,1,08:00:00,8,27.985162883275905,8.312284969700173,2.417486633569082,58.55636022169288,24.74732847940448,10.840400142880497,28.351133198439122,103.91865456317944,2.5921838908401,125.948222065501,28.891661859515935,6.886391801619361,2.4443711669940518,29.23788422569966,1015.4850364423805,1.040538040499429,40.05669438086602,761.5006263131241,0.9724839935592711,865.0352781600686,4.876767601515955,7.777531062726623,6.77460197970897,78.75142369740956,27.15693852841322,13.871074053106751,33.470911335284285,1.8155927396858238,3.645497360051979,10,46,99.62055197740352,2.7689596046945764
SiteC,2023-01-05 09:00:00,1,09:00:00,9,25.42564289147306,19.860120177827653,8.948212918713523,55.72663572863898,6.6823552301008995,7.056865628559259,12.487044674288498,416.497829152818,4.080681708410995,251.60935505960114,18.754597217026195,9.068229133928718,5.0025211257060604,32.70700914672297,965.0906417241364,0.011848857714963357,1.4960677195029748,1196.7677459256538,4.228131668993024,128.63493936274457,7.249287983454662,1.0120053223445236,5.781912708059194,19.5811065987117,-2.922510604933384,21.34506277478412,2.151019537655313,1.67120180522777,8.036987389853792,17,16,26.122535396778655,3.0035207867668943
SiteA,2023-01-05 10:00:00,1,10:00:00,10,1.2295971998227442,15.996934267411909,-0.897042615735792,19.028304151265218,3.0790688616753457,17.009124899714607,337.61149100616615,239.18060118959056,12.289632223967445,345.95309408387783,27.36267018148738,39.034685935768586,33.21550029087398,-0.9143994346321698,964.2431594911499,9.517551691961172,5.8521428437432075,---,3.1678800548534483,954.9038344880857,3.1916755647717454,5.28932422667584,24.912139976354055,26.468790806856024,26.611180497666243,29.07625839590518,31.707732241398507,1.5254242548520884,2.1862121657206792,30,56,49.68309687334156,8.667597277761901
SiteC,2023-01-05 11:00:00,1,11:00:00,11,21.047807561601665,4.591805730050529,7.461242825368139,42.69995431053926,13.873989919843218,14.19405506600107,92.7050275723027,115.4658600056978,16.095675650783306,8.840576767051559,26.315647832056193,17.11575123417175,1.748267052423068,35.71112552944846,981.1060764802329,4.57699393192104,5.883278636281042,1096.2848845262235,3.424294741814035,1179.6534250353816,6.4264554230446524,8.767304733091287,16.42038014655588,82.13986543583117,10.796540438951213,41.51513210183417,48.16421775395854,1.1452350241160372,5.39183940379173,35,17,72.45542373609514,8.238291930746689
SiteA,2023-01-05 12:00:00,1,12:00:00,12,20.626801787751422,11.690745585461869,12.124103755016339,17.627978210205523,22.705453433340153,5.4305224806331704,136.42852572664202,184.4536718066711,1.5958642743212015,58.981330530367785,-4.732113605963719,20.44139256354243,29.42338275467646,24.835834303479047,1038.5808166162187,7.373892378628813,26.580591485118994,1070.9347963766659,1.9599977295156357,3.3703189068526207,5.184200035117562,8.798516136786873,37.67070868124692,27.73598487383638,9.718138835475026,29.996049684387447,17.7813574627913,1.675994119532463,5.23682099221695,49,28,0.3921054529047341,8.636375389076882
SiteB,2023-01-05 13:00:00,1,13:00:00,13,34.07848545736219,31.385318503048353,3.28611745308136,51.82662785610227,9.013738949462113,10.033773246270199,286.2999147547818,142.5478115366428,0.35269559781528237,329.85763489036975,16.74516865679497,-4.863884483765069,-3.3792962970040765,11.833096528275561,1035.032838100422,8.682097523932091,2.157120309667743,974.331334081031,1.6101233040599905,590.0928949642222,7.266013030263515,9.795487770882428,13.572423419288047,57.34968865427673,10.068128246471934,18.39735287744233,40.43661154163052,1.1666268744829067,0.3284954603582213,0,23,34.83456180349985,9.979117550521025
SiteC,2023-01-05 14:00:00,1,14:00:00,14,12.060744626904114,28.462854628982413,24.60921529384175,85.86141027524135,19.50770427326558,3.1254241764852653,248.13386881827955,278.11040366245965,5.778127057769672,25.765095619908237,13.86748936370985,-0.8946209456752463,11.877381593877601,24.08452253078248,999.2110904006831,1.1196519514368852,25.585435711054604,575.7503040637428,4.663575425361515,43.59497277602888,1.373587549913794,8.247146419390708,25.705801678798863,24.894535363355352,19.31823321483552,17.52515601273745,11.009031736237585,1.9377959881432787,5.397606788274758,29,56,57.023329051653036,5.6290829063497565
SiteB,2023-01-05 15:00:00,1,15:00:00,15,11.71686746467454,-1.4092708118042152,7.72698403908112,34.31842869737185,-9.233598419758305,6.575525822038144,348.6836520123606,25.72300911100345,14.634284057546331,275.4168307434724,-7.806770825622613,32.02982225537917,28.11221988823788,26.277506570757314,1008.5475500644327,2.626233620105458,37.59115727186696,381.8367973071478,9.712438190483661,1146.183324425956,6.750047189502675,8.740318402197996,28.004762895455787,20.82986831489734,10.677793185888227,13.708430568298356,29.260319076812515,1.0740810089538742,4.904848763776721,7,6,59.45698119124139,0.645102493537214
SiteA,2023-01-05 16:00:00,1,16:00:00,16,22.83371764231835,32.365791278644316,22.82794999814452,78.83757884686938,27.033604331924167,19.942803657270673,33.42211207602031,112.48492537302506,1.2083613212761957,224.63217089110722,2.715484095968538,11.673155409405588,30.335699113540173,8.00947270435746,1012.7597735522316,5.019802169054181,15.096344955527174,67.21215279282026,0.2229240994545867,1150.1985151557722,6.385077240087908,2.0528268437858657,31.53727938554824,29.225086899086506,29.221097894452036,28.053598369888714,8.647594407004272,1.4033200233537837,6.863502748511689,25,30,76.3444178032453,5.273015018668975
SiteC,2023-01-05 17:00:00,1,17:00:00,17,23.488269407478086,-2.3477059401485825,-0.6817521074390491,26.50846740512107,20.953389100618097,4.476884405343919,254.4910466685218,177.4824979548167,21.997060694359917,17.17232548013955,11.383140642627836,2.47691439136195,26.505843342215773,16.853233571278885,987.3192894204195,2.9738511885126027,23.470923280418027,574.7751990970652,2.82504155742605,755.9720547977051,9.034076638200775,0.26078197845586404,14.631046662520237,28.259436180264164,18.812090023996856,30.38979175266445,42.982207685035846,1.2837467021606224,8.043860775306374,37,2,54.25586601204314,5.15542081150873
SiteA,2023-01-05 18:00:00,1,18:00:00,18,16.117835229660567,22.14631945498922,6.966597355693043,70.63614347415863,5.767603470565316,13.96604711436277,29.60238699996104,464.1070518318627,4.557845474172887,0.2618874258368864,11.926180440181792,16.440309434558312,17.076984414774316,31.067370358277735,1020.1325005744379,0.5327081992103266,4.82907062231312,1048.343642514987,9.656700505175367,607.6520492380819,3.757822782293443,6.555331064463931,19.40551962197683,25.652525585736896,16.203809629263052,41.64450151348397,4.8592270884674935,1.6684091358234627,8.805514436117978,15,14,98.99254650095219,4.801301572421978
SiteB,2023-01-05 19:00:00,1,19:00:00,19,14.93767130486895,8.003137402109532,-9.637376999700917,92.39836599374046,5.360493020771685,4.768372915540566,0.05957874041206068,311.63910475519396,23.17833496819913,180.71969131585504,22.56310585152842,-2.745115354394824,7.733578250862799,6.292402776018035,1010.8147620086454,8.928614934649254,3.4437517502869386,577.2447077002431,3.5662535699602484,40.32024204235891,8.538867866614392,6.898374568394795,31.294958908969697,17.7701677258355,0.5132288943288161,5.211131118908306,39.37978196547174,1.6703593671617032,1.5765703494349947,1,1,65.17875071945642,0.10852515701797572
SiteA,2023-01-05 20:00:00,1,20:00:00,20,17.23664517870472,24.38450637799094,24.13869127611703,39.15352734091928,-5.8845276900597865,18.76269078011623,43.282881427589054,252.126827806265,6.142001815970943,42.244353287948826,13.505499231537051,30.468813042506184,25.664884938042363,36.8062668968811,985.4358736355729,2.4984162313919644,26.689360128632224,1.9541177708991775,6.545307256958173,1159.7081470385722,0.3498766844010781,9.173920782779206,34.75307923517022,15.71059617741219,3.324779244928685,42.61338812264364,36.666516031080306,1.7524404300223808,1.6756590835863505,31,33,64.86171798197668,1.4118961497253324
SiteC,2023-01-05 21:00:00,1,21:00:00,21,33.747038477649035,8.066419797045093,18.164898994871788,91.03704742797564,22.646148955301136,6.202656899807351,222.0213053805254,95.41172688972249,10.398583946020345,313.9976013255654,8.660259499104924,-0.9903816479313559,4.248638388724634,-1.1236744887313255,978.3872751512722,0.7278050183472307,0.6077705494444252,954.4909049109275,2.675862136996452,1165.4317576935414,2.8228287663777527,5.571715027809313,11.39346156815642,35.313630507086,18.82079384381308,23.026361483741162,44.26339860366977,1.7800449640720566,8.93046540715946,46,42,44.25402503989743,2.035822617295117
SiteC,2023-01-05 22:00:00,1,22:00:00,22,15.75251055642595,44.24789848129155,26.80204962142053,55.487883387375504,20.74518037028738,---,243.42938984787892,278.9265100947223,14.372788432064068,173.0788771062762,20.078376029559788,-2.256266516747808,-1.9866917240374713,24.060888879860975,1048.0757175039894,4.223344073796991,35.172103978175194,154.81870411831537,5.4206762133241595,891.8749577739593,0.9363978251462546,4.240847259792244,9.68553080277292,36.101043479357,8.242931789198845,30.313382182233486,24.139140549343352,1.2279448864522702,0.6185224729726857,28,35,46.24520360901801,8.749430817064535
SiteB,2023-01-05 23:00:00,1,23:00:00,23,37.29693063864201,10.486409186376592,10.502485464622097,38.51246198490918,15.209988301424652,11.877195461323744,157.8023540674503,464.50477526672006,10.418123414948669,84.39982606143337,12.835598751323193,15.985048869809038,-4.019869369331404,13.984339217095354,978.4294717342457,8.044003063797442,7.096013260094741,197.44811999234648,1.7353074803869206,34.70167946063887,2.5030464737019376,9.34373211603983,13.603478359417643,72.39615857707052,21.83882382991239,30.668738933906543,45.64059992461091,1.640111893245853,6.868194286775495,0,46,49.2435672224943,1.2298199182811087
SiteA,2023-01-06 00:00:00,1,00:00:00,0,17.680169361834672,7.0980317837247995,25.988328967077763,90.68574116003784,-5.941741114238619,11.762235422298694,16.58545550547272,283.1546522828148,0.7085811444345502,60.55375764744655,25.35026401578203,24.353719960243126,8.386634187867541,-2.3343299449396513,967.4053047678555,1.6844818045496324,44.71417361677752,280.52913045077946,5.386861360197611,955.3016801078492,3.3752454017200826,1.9895465755853892,23.616568190646717,76.46907243738276,10.001630521545556,7.203595561801741,24.916373778116974,1.2241588085015662,5.976828111826615,3,52,95.99468440469656,4.383069503149326
SiteC,2023-01-06 01:00:00,1,01:00:00,1,37.714031193140116,8.9232645457673,19.141214492194027,12.883354009275536,0.4936546254828311,11.581527795943597,228.26138077961667,82.38702847739066,27.25722188142728,300.878142466649,26.218632455655936,33.194883022707316,-3.501684845866394,33.72434402559134,1033.4598740969052,4.368932942413118,42.51338244858929,233.1727420137463,4.792636230206795,674.3409918410962,6.193215268533495,4.686729103062968,33.30005887374591,22.026925427681547,25.513895475293957,31.107311938858974,22.613464773304848,1.5696738993867088,6.664903549555218,28,6,58.071969778348546,5.983990830605909
SiteB,2023-01-06 02:00:00,1,02:00:00,2,32.477435584108406,39.82364286296477,-9.83741803595926,12.52169661455294,8.356578930584732,11.465093368124815,30.89429193113642,498.5594985989203,8.593995660026486,258.74595335447117,14.17551212518837,-1.451941376817535,7.460433608988698,22.32709204477681,1031.0836632504845,1.855247941543966,11.329891138293268,859.9874809846043,8.348235221721156,1165.8894602105927,0.6409369772447804,0.4348895592350088,25.76886153158714,73.41088537759227,15.864748050574725,9.38460110481915,5.897810883558307,1.4774173908372012,9.779854726880908,31,44,5.42681694404723,2.4539950200363325
SiteC,2023-01-06 03:00:00,1,03:00:00,3,11.30940951771231,26.81094143346724,1.4162432789830373,63.98466437856996,0.6388777505690371,6.243737874404173,51.021479435903174,249.428792461437,4.081081200154694,258.46659820509404,12.573423791354639,11.740987459893002,9.47027680298551,30.766291253609516,973.8757010858899,8.18117675966149,11.752849360401813,1128.82030986197,8.04035650990698,818.5054944195597,2.09841243602403,7.9461987788574024,8.089470248959842,31.4159399876485,24.55141711270081,15.37687447173552,44.40352540261391,1.789854197570454,3.2657648158899457,28,47,65.9893007010647,2.770262382791562
SiteC,2023-01-06 04:00:00,1,04:00:00,4,33.86386395834772,31.534204871038824,12.225110849281162,81.70756455972109,7.358956926116143,8.688204466770834,184.5272465174977,159.77763169276182,3.975547176473253,30.710429168408638,18.051204378310686,8.428292183342466,12.246664989748922,14.00615954638046,1034.869426139605,5.2284059240560765,1.8363984409577483,140.492934982344,1.82350284429726,1147.0906219261278,7.262820798070924,6.2370024431362,2.070790016997721,49.84176236663876,25.832700430095954,39.259897316460304,42.27320882076392,1.3221785324319142,6.936139315310976,57,8,16.9841154882555,7.374915347039762
SiteA,2023-01-06 05:00:00,1,05:00:00,5,-0.047152210949815476,40.90052550471752,17.840930737038708,77.63916766942957,-0.9616983744939098,11.86866886281954,122.5343777309452,251.68806616811912,29.238375294732716,224.82640807484657,19.02050468099951,32.18791974026273,30.674010514864108,37.981018104831556,1041.1661509483674,5.783735481870703,49.17930433911385,468.0082043603971,9.402773764778804,125.05293642750397,6.87549056494829,2.9004624104968455,22.246254863446218,16.875250695968944,6.520588838635755,37.86624403865278,6.40761710650552,1.0365345558430357,8.89167586788287,53,31,41.82767413170146,8.064280586070069
SiteC,2023-01-06 06:00:00,1,06:00:00,6,36.62712289043565,40.59362424225037,-7.048411090091328,17.152255301644495,3.9840201522406673,13.425402473342317,167.3114138194826,131.84539761975063,3.6917307503415575,313.0137299271111,19.08674849992268,13.471299214150172,17.065601671566203,-0.8146745220369631,983.1746725576431,7.475485674018437,2.76457884459963,721.7106756393375,3.8943299664472866,907.0151589962803,5.770243181464101,5.391354835695642,30.503810432133506,41.862263188732534,8.756996907253559,31.221458739984392,9.868823558902912,1.3694182834855693,8.413179010417082,49,56,9.235498949010413,7.056372363346512
SiteA,2023-01-06 07:00:00,1,07:00:00,7,23.423958178730125,31.947292328936378,21.728596768270627,95.5226074180202,16.091875343865105,5.062580270471897,228.6276853057893,15.186583892811745,10.396421202964062,275.72422643493996,14.828259962454815,26.39269299268398,44.265047347871324,6.667671948567376,982.8567152041437,9.397034326641391,23.98158774502212,567.1595775432228,0.505915161900482,1059.2692310105663,7.045397297630675,6.871789800621835,20.212941086173227,14.237257447402492,20.34052841969883,7.256549407663512,16.69037667345865,1.8426797127198877,5.6564426554084175,36,40,15.572393547298336,9.518426872670467
SiteC,2023-01-06 08:00:00,1,08:00:00,8,-2.5524163164959965,4.891221442066145,14.459124394126693,73.2757183873764,25.694443231187805,14.029501234058817,57.60253301810284,444.7606441418573,2.028645979533791,42.536406935685434,20.512544314552848,19.468914902990946,42.36784287850092,34.73015748367899,963.0946555849187,1.0579893027816645,42.46148796372718,418.9484154448897,0.7653960733417098,763.1463308359981,7.215588339724452,7.913577417251339,14.660733530271383,10.544407455446674,-0.7071234473395238,9.217876431115084,10.270318370980892,1.448023662412575,7.966129987971389,50,41,75.57122152858624,2.8540521685478137
SiteB,2023-01-06 09:00:00,1,09:00:00,9,23.99155256428652,37.16866603375028,13.660068806822856,95.42008483549651,5.40122724931301,18.465525002252733,321.5112262887628,214.43721541777617,22.064184385301772,341.7405730401572,-4.235376650284479,23.48291959861894,44.076864318368315,42.73396277881985,1011.0824208210023,8.455535694100279,8.011024142927697,268.27866967662055,4.1865703322759975,649.520245402777,2.089414864717183,1.0319008258944606,7.912782120592072,84.58502431847705,0.04456797339880225,30.436491075586993,27.195974346544777,1.818234569684051,4.788406181018915,40,55,36.66090786641257,9.997388725944468
SiteC,2023-01-06 10:00:00,1,10:00:00,10,38.84114443651403,5.188801709553186,3.14205011440618,39.61879830766919,17.6763292464303,15.158554066875773,201.41282327264645,376.44635012274307,17.902549416586623,25.104374178305214,22.858949695989743,13.281374234603149,15.611479758271862,37.322285986193556,1019.3985332016834,4.742286700121506,38.55346496000949,663.4252658327351,8.874387303489014,930.0925265259137,5.315187689378424,1.9256923814190052,22.981444099202214,73.88620181584037,23.758664420025482,12.59727449822654,8.151677497131482,1.2516248243553156,1.999670692882588,3,40,4.7876058430071256,0.6034309084959621
SiteA,2023-01-06 11:00:00,1,11:00:00,11,-1.8589705423416985,32.144940704921595,16.767039477075958,72.45452151845356,-4.608276544699188,1.6846560564544344,7.953579191262814,485.62768994644665,16.007067370127956,200.48555357121836,2.417296453538329,6.9629802073386085,-2.7898704880268532,6.543019785157988,957.3388974509767,6.405000623230723,8.439586770638197,609.9268984144444,1.5631602657950583,1025.9414314651285,7.168468059349182,5.227576438554122,24.462980125119174,27.02350221487361,-4.549750143308569,13.123577189658949,43.70258459610236,1.245246708039208,1.4185183407585822,4,30,72.36851618585365,2.73166241215184
SiteA,2023-01-06 12:00:00,1,12:00:00,12,19.960946940103884,29.280153327243717,-8.762819966570142,87.39448720601368,11.632719114230458,9.38252440180042,226.24302302418994,316.2937882394794,25.675210316194843,340.20443960745087,25.427509971614775,-2.0129973082958177,38.01488287245004,12.426926739492604,970.890437243567,8.527757131866426,15.230943681448029,1189.709384935485,4.8066916441572864,747.982185284962,6.687780404271297,7.102889024007588,33.37863528107732,32.711222062982955,-3.6852675899134795,8.223039863261395,42.92502496650415,1.2652389370069663,2.980835132501174,15,23,0.6369236589470084,5.141654906654285
SiteB,2023-01-06 13:00:00,1,13:00:00,13,28.65074573917176,32.94444250702233,-7.088485127320518,44.2417800838864,26.868169022180545,8.705276710781488,166.74441543865848,345.8081692982627,17.200103163061975,296.012422292588,-4.726950131398198,3.6734617591535006,16.7443182970691,33.274808364830584,977.0418190395391,3.2665196647165082,12.780843635873108,556.4825639347869,5.388225085233036,882.0565656171239,4.691190544179373,8.800042058046246,29.57138781493522,20.26394482102163,15.145844837370802,17.9463494270449,23.832728489171178,1.738887746965316,0.6277122193788209,27,1,80.65356417053067,3.4720698371339234
SiteC,2023-01-06 14:00:00,1,14:00:00,14,31.461636401478913,21.634284035690786,23.024153924577867,96.83739268917131,-8.882567821704663,6.730066240365272,252.59008013130824,471.6204737989293,28.665927906362104,245.0984380888331,-9.855875777968057,3.630023132670189,27.058077783446976,42.3135977741319,994.6061679104807,8.695308401331006,2.3532127465854424,1061.4233478170931,8.912295488147238,479.8864694526122,4.292101503472312,5.446451621630514,20.616103925738585,22.054242078791724,28.70306699846308,5.545271517684961,27.617696078034005,1.5454322938865217,2.7404527103740506,58,10,55.796114739577575,1.385051955647526
SiteC,2023-01-06 15:00:00,1,15:00:00,15,13.622235939435814,26.936309112460982,4.485110414028375,33.84935120984869,0.702294469072342,9.826402798060066,282.2521042575161,258.2772230082863,18.68340262878708,308.2837193421508,-9.373095129916313,41.74206453162117,37.171368268494774,9.462365679548556,1032.3689909996747,6.314176043177556,6.146458418810169,1133.115797217463,0.12409203111669709,417.591480913083,2.543113255449211,3.0466425214246993,32.3820226705399,56.57930351592079,27.645852700029657,31.54443874366803,13.04444940838812,1.7096111847918403,2.8817044773064393,18,1,85.48101593402225,7.782718391005316
SiteB,2023-01-06 16:00:00,1,16:00:00,16,4.187495162570935,42.666004021712766,5.6135184031017715,38.40522634190986,-4.700258652794229,8.792675467997576,337.9841472203745,159.94993894963193,10.630212049992181,242.38127350992463,-1.5936037946436201,41.86903719492419,25.365321423859022,14.317105286414137,972.4237355609649,2.790105563300677,33.767411997578556,394.0069007307864,8.9024134343749,244.84238025530482,3.8575574416962,8.578121977657673,4.534437912221323,56.1050523891936,10.435613502961456,0.18839304007991498,34.87960075364195,1.3776152286444734,6.000187468479206,41,7,27.965530177455022,2.6203723722228487
SiteC,2023-01-06 17:00:00,1,17:00:00,17,-3.0945974552427273,0.05442970871074504,-0.6226658534596687,92.82957189643348,11.324859179856588,0.12340954334720822,359.40448593899987,460.6921283267132,1.1024064429590075,19.781573313652526,-5.449015037400198,7.790064141622338,31.845144504961638,-3.8563748581084365,1030.7588016114216,9.197929130326054,4.303932392642923,358.8290505202185,2.700929593769353,750.1425839379781,6.619915829078784,9.608227880972406,9.55529799754322,55.0998154693096,22.96961858750484,1.593292405723064,30.625441575119282,1.4476653997753153,8.467076399550999,11,49,17.009693296020124,6.364463645511121
SiteC,2023-01-06 18:00:00,1,18:00:00,18,21.087677069375115,10.442363739081,10.052931144496949,97.26937718524329,17.185698562853013,4.731105561841398,197.8621176497137,34.497054388969,21.7582681884745,126.31390034201115,12.156512067485941,0.28208985962774236,7.437414982921064,20.22009330659997,1038.9838531500973,0.5783456846952018,48.77969821842086,1130.540326859444,8.714878678160591,981.4249357612666,3.9686708071977694,2.4906009961570295,30.13180052251522,12.951875400109776,19.37753484963001,35.69240266107373,45.892278998426946,1.4746059407809375,6.206634546802792,12,2,6.721166178571147,7.039753968513731
SiteA,2023-01-06 19:00:00,1,19:00:00,19,15.380998162042484,25.56785065491912,-7.660295586491486,35.66761734746348,-7.688832317475627,4.275642905646945,202.14300712623287,107.30397686989657,11.209354956461981,153.76411025629272,7.936565393854682,9.085909773751847,4.752743252426255,-0.591913146828011,970.0536309908002,5.905444927827878,13.044699185612307,693.3746782223429,4.240209135466811,796.1950656102823,5.72879563402842,6.021691725577937,16.864257554993554,64.84764492651281,23.126874076857543,6.099203824805296,1.806953200361744,1.4959322505234218,8.680339406575971,47,54,69.97725948158372,1.2821491172525523
SiteC,2023-01-06 20:00:00,1,20:00:00,20,37.693497781736994,43.202706506574465,3.5163450607001145,22.27510356785726,-7.188623174377948,6.985190824855991,8.080290351218245,170.63232364458887,17.976065382231987,196.695813952893,14.242110601375295,34.82236924764905,22.763462552564246,-0.7203532877438201,1049.2879635197653,0.168674169842854,5.481460238420799,230.34445985979062,3.273791889427579,470.9054243141926,9.443143320491606,3.2148669291403764,22.952027337509833,12.057620985893811,3.4949140385521673,37.15778069763412,24.61690867306514,1.2906252213470752,3.7429849416337335,58,19,90.98243585235576,0.5193405203488421
SiteC,2023-01-06 21:00:00,1,21:00:00,21,-2.2727791528290595,-0.2212776168699424,13.720576479996389,78.31498687395379,24.785167709956212,3.4891348344861006,311.461370455079,391.05581056519526,26.29044638991348,82.67055803032517,-2.2937171370281506,38.5383066713825,26.897291123125754,33.06580681425064,1001.6754059595884,0.8167648358065627,18.61855664496594,306.7720487815051,9.899522137099346,1184.673399241426,0.471171890259664,8.595571290112234,34.52341042541969,89.24302899457741,6.430698429602431,0.8194974689172946,30.589128733590737,1.6816312325586904,0.3042858065330045,59,8,70.04083521244667,9.74333955999223
SiteB,2023-01-06 22:00:00,1,22:00:00,22,25.842790455070258,-3.8725389234956786,10.953436470161165,93.66987396704035,8.249325942700331,1.3560288742302395,10.33847767530757,451.9507233592765,0.229746915870771,317.22207114931075,20.15356046520943,20.05508501907876,38.589080817243094,12.195995094148493,1005.1817809015996,1.0017034891977694,13.80377965406076,24.403887662298462,7.824744395537372,7.407371950573438,7.546781359720313,4.086351960286917,37.13763019178654,76.4606024245733,22.19181418106781,7.143818215115129,29.058227771611488,1.5396255373951195,0.5203268592722621,52,10,61.16177240575198,7.856731461203951
SiteB,2023-01-06 23:00:00,1,23:00:00,23,-3.8765200045974275,-2.2125200764835995,34.98513394053652,64.06422793316872,8.518063985545915,3.932257100700256,227.75933052037513,225.8932748803994,22.788373730177213,82.33223854373652,14.418757385198319,22.005952235043623,36.069932158888484,41.78198768261494,1011.6076128577886,8.942651529793528,3.9226179403452854,386.4518192871965,4.851861462642807,371.86787813559647,7.278535427771806,9.139070439123154,37.13994637574744,83.9677648517722,4.569188709293133,21.987422878821608,40.91427212266288,1.630110121176227,9.431321855613087,52,27,0.5868630373675465,3.8029752848704588
SiteA,2023-01-07 00:00:00,1,00:00:00,0,2.714537951974423,-2.3797156769400596,7.4944093452609515,67.1067058965622,27.783215798324676,17.0837357283893,35.487712347922795,143.06384583745253,13.058543253397477,236.73371919510436,-1.1522279097376007,17.93518017807296,44.45264848781186,30.8041785910631,1030.2802394866499,5.587027789342908,32.83038279505849,745.2340328642499,3.736003506725111,1161.8193281324527,5.046037814021721,4.749092325219811,14.204892807806026,73.6786169896751,21.526684608241233,18.129226238772752,26.88032820075314,1.1012309068193593,1.9437218528391698,52,25,36.22121927191693,7.238699393508151
SiteC,2023-01-07 01:00:00,1,01:00:00,1,15.411054996527536,40.390792888870216,7.4149576664439,78.66490007550702,2.80838441059727,15.940786817290583,102.90189747832432,176.6053621589277,3.721804915507753,315.57867632591353,5.956999184472057,4.140277905798937,43.31766956239984,9.738111971633794,1015.325465159531,2.6001125748518295,38.88454386966816,374.0885721075868,3.19443412867896,462.4577149305422,1.463630686896199,7.320607961731939,24.752311503828345,35.46593485078371,21.345610327429142,21.50279170390049,1.3710594920575137,1.1238941932443323,2.868448529708938,54,59,94.2710483809544,7.439032687875081
SiteC,2023-01-07 02:00:00,1,02:00:00,2,15.46925992612907,31.06289539669124,12.661179983650715,23.777633695726742,25.880945881311618,8.841923948514896,50.51863911986117,328.2736571178961,17.473732174606887,263.81270092618075,18.728218959022378,-2.5113115319793664,26.17548887802614,29.094101023736947,1023.4857608127822,3.906354768510749,0.10606924294718767,274.21646951503806,6.91664153932579,744.1810241240676,3.5667358825571185,3.44678345902528,24.865310159458076,25.669504475032525,21.757713604987842,44.3893708473498,49.5796647283926,1.3984370076367492,0.731811164087276,35,57,54.60153028701762,7.841111758854174
SiteC,2023-01-07 03:00:00,1,03:00:00,3,25.856524432013977,28.855318309813917,-1.4363600377946586,97.61220068452654,28.970189783050543,17.55630067957527,49.46194372051478,79.00355830179006,15.978447707414183,48.96454740552226,17.214826936349176,26.06984741214593,20.173557540495462,38.279991859210625,993.9707599751657,8.38048073254532,28.594066161259253,70.47147054997409,4.166801788761262,287.6246824070007,3.097714551409636,5.268279617273281,11.441530043410166,49.35997570385933,10.277909936610392,27.638267175952652,39.59158663526014,1.6164128860405844,9.66890893583044,20,23,26.354744745811765,8.134780471924202
SiteA,2023-01-07 04:00:00,1,04:00:00,4,35.95958656904905,21.128641013090476,29.433699033162107,42.78964462557353,-0.3322320939827872,4.653312362415678,26.856353634094965,273.715392935608,25.26924114428214,342.5019066173287,12.4935339460854,34.93649455226265,33.03213541274077,16.80185640252088,1008.996012948055,5.701148036193924,32.27875179508827,1015.9599962344287,6.498653543338337,828.0126105707867,7.12330542864386,6.90414096108733,18.307464407403472,73.63848195566096,1.7433731116706177,6.555939583298657,4.276335266727199,1.287865855781458,9.351823758627404,19,36,12.145589817677582,4.647255571329553
SiteA,2023-01-07 05:00:00,1,05:00:00,5,23.756447151171436,34.097630848607594,15.752050498900182,66.54163833480364,10.56155396850172,11.684182823984635,114.43751351478127,294.2216490092898,15.64688229302853,33.08996905947877,29.16071670009017,32.467364301568736,8.068629172843982,23.088584071697976,974.7097087743094,0.3162856085747834,49.167658329078016,776.7787339040207,4.155117469245241,778.4729145748561,5.0278926154622265,1.9031958814186034,16.679138627294023,52.07082278556272,-1.6534197648111926,8.119371190038883,47.54057065870742,1.1181245012380727,5.14600737683118,36,42,39.23996552287489,3.4811219883070255
